Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
G4,G4,VPS,LAS,Airbus,Narrow,A320,A320,320,9,1620,2745900,2250
G4,G4,VPS,LCK,Airbus,Narrow,A320,A320,320,21,3780,2547720,2457
G4,G4,VPS,LEX,Airbus,Narrow,A320,A319,319,1,156,82992,99
G4,G4,VPS,LEX,Airbus,Narrow,A320,A320,320,11,1980,1053360,1089
G4,G4,VPS,LEX,Boeing,Narrow,B737 Misc,B737-Max 8 Passenger,7M8,1,190,101080,99
G4,G4,VPS,LIT,Airbus,Narrow,A320,A320,320,9,1620,717660,801
G4,G4,VPS,MCI,Airbus,Narrow,A320,A320,320,9,1620,1239300,1197
G4,G4,VPS,MDW,Airbus,Narrow,A320,A320,320,9,1620,1266840,1260
G4,G4,VPS,MEM,Airbus,Narrow,A320,A320,320,9,1620,604260,756
G4,G4,VPS,OKC,Airbus,Narrow,A320,A320,320,17,3060,2221560,2117
G4,G4,VPS,OMA,Airbus,Narrow,A320,A320,320,9,1620,1475820,1323
G4,G4,VPS,PIA,Airbus,Narrow,A320,A320,320,13,2340,1694160,1586
G4,G4,VPS,PIT,Airbus,Narrow,A320,A320,320,18,3240,2514240,2340
G4,G4,VPS,SDF,Airbus,Narrow,A320,A320,320,13,2340,1244880,1352
G4,G4,VPS,SGF,Airbus,Narrow,A320,A320,320,13,2340,1427400,1443
